teamNum,event,district
7247,FIM District Waterford Event,Michigan
1481,FIM District Southfield Event,Michigan
1502,FIM District Southfield Event,Michigan
1701,FIM District Southfield Event,Michigan
33,FIM District Southfield Event,Michigan
3302,FIM District Southfield Event,Michigan
3538,FIM District Southfield Event,Michigan
3547,FIM District Southfield Event,Michigan
4680,FIM District Southfield Event,Michigan
4737,FIM District Southfield Event,Michigan
4758,FIM District Southfield Event,Michigan
4768,FIM District Southfield Event,Michigan
4838,FIM District Southfield Event,Michigan
4840,FIM District Southfield Event,Michigan
4854,FIM District Southfield Event,Michigan
5065,FIM District Southfield Event,Michigan
5167,FIM District Southfield Event,Michigan
5197,FIM District Southfield Event,Michigan
5217,FIM District Southfield Event,Michigan
5436,FIM District Southfield Event,Michigan
5467,FIM District Southfield Event,Michigan
5531,FIM District Southfield Event,Michigan
5619,FIM District Southfield Event,Michigan
5642,FIM District Southfield Event,Michigan
573,FIM District Southfield Event,Michigan
5843,FIM District Southfield Event,Michigan
5901,FIM District Southfield Event,Michigan
6057,FIM District Southfield Event,Michigan
6096,FIM District Southfield Event,Michigan
6136,FIM District Southfield Event,Michigan
6150,FIM District Southfield Event,Michigan
6567,FIM District Southfield Event,Michigan
6633,FIM District Southfield Event,Michigan
67,FIM District Southfield Event,Michigan
6742,FIM District Southfield Event,Michigan
6862,FIM District Southfield Event,Michigan
7196,FIM District Southfield Event,Michigan
7218,FIM District Southfield Event,Michigan
7232,FIM District Southfield Event,Michigan
835,FIM District Southfield Event,Michigan
94,FIM District Southfield Event,Michigan
1468,SBPLI Long Island Regional #1,Others
1546,SBPLI Long Island Regional #1,Others
1803,SBPLI Long Island Regional #1,Others
2027,SBPLI Long Island Regional #1,Others
2161,SBPLI Long Island Regional #1,Others
2234,SBPLI Long Island Regional #1,Mid-Atlantic
2347,SBPLI Long Island Regional #1,Others
2638,SBPLI Long Island Regional #1,Others
28,SBPLI Long Island Regional #1,Others
2869,SBPLI Long Island Regional #1,Others
2872,SBPLI Long Island Regional #1,Others
2914,SBPLI Long Island Regional #1,Chesapeake
296,SBPLI Long Island Regional #1,Others
3137,SBPLI Long Island Regional #1,Others
352,SBPLI Long Island Regional #1,Others
358,SBPLI Long Island Regional #1,Others
3624,SBPLI Long Island Regional #1,Others
3646,SBPLI Long Island Regional #1,Others
469,SBPLI Long Island Regional #1,Michigan
5016,SBPLI Long Island Regional #1,Others
5099,SBPLI Long Island Regional #1,Others
514,SBPLI Long Island Regional #1,Others
522,SBPLI Long Island Regional #1,Others
533,SBPLI Long Island Regional #1,Others
564,SBPLI Long Island Regional #1,Others
5659,SBPLI Long Island Regional #1,Others
569,SBPLI Long Island Regional #1,Others
6423,SBPLI Long Island Regional #1,Others
6636,SBPLI Long Island Regional #1,Others
6806,SBPLI Long Island Regional #1,Others
6911,SBPLI Long Island Regional #1,Others
6952,SBPLI Long Island Regional #1,Others
709,SBPLI Long Island Regional #1,Mid-Atlantic
871,SBPLI Long Island Regional #1,Others
107,FIM District West Michigan Event,Michigan
141,FIM District West Michigan Event,Michigan
2054,FIM District West Michigan Event,Michigan
2075,FIM District West Michigan Event,Michigan
2405,FIM District West Michigan Event,Michigan
3098,FIM District West Michigan Event,Michigan
3458,FIM District West Michigan Event,Michigan
3546,FIM District West Michigan Event,Michigan
3572,FIM District West Michigan Event,Michigan
3620,FIM District West Michigan Event,Michigan
4003,FIM District West Michigan Event,Michigan
4004,FIM District West Michigan Event,Michigan
4337,FIM District West Michigan Event,Michigan
4956,FIM District West Michigan Event,Michigan
5162,FIM District West Michigan Event,Michigan
5173,FIM District West Michigan Event,Michigan
5255,FIM District West Michigan Event,Michigan
5316,FIM District West Michigan Event,Michigan
5470,FIM District West Michigan Event,Michigan
5473,FIM District West Michigan Event,Michigan
5610,FIM District West Michigan Event,Michigan
5622,FIM District West Michigan Event,Michigan
5664,FIM District West Michigan Event,Michigan
5675,FIM District West Michigan Event,Michigan
5927,FIM District West Michigan Event,Michigan
5963,FIM District West Michigan Event,Michigan
5980,FIM District West Michigan Event,Michigan
6043,FIM District West Michigan Event,Michigan
6065,FIM District West Michigan Event,Michigan
6094,FIM District West Michigan Event,Michigan
6098,FIM District West Michigan Event,Michigan
6114,FIM District West Michigan Event,Michigan
6122,FIM District West Michigan Event,Michigan
6128,FIM District West Michigan Event,Michigan
6428,FIM District West Michigan Event,Michigan
6531,FIM District West Michigan Event,Michigan
6548,FIM District West Michigan Event,Michigan
7054,FIM District West Michigan Event,Michigan
74,FIM District West Michigan Event,Michigan
85,FIM District West Michigan Event,Michigan
3132,South Pacific Regional,Others
4613,South Pacific Regional,Others
4614,South Pacific Regional,Others
4729,South Pacific Regional,Others
4774,South Pacific Regional,Others
4801,South Pacific Regional,Others
4802,South Pacific Regional,Others
5331,South Pacific Regional,Others
5333,South Pacific Regional,Others
5564,South Pacific Regional,Others
5584,South Pacific Regional,Others
5648,South Pacific Regional,Others
5663,South Pacific Regional,Others
5876,South Pacific Regional,Others
5985,South Pacific Regional,Others
5988,South Pacific Regional,Others
6007,South Pacific Regional,Others
6024,South Pacific Regional,Others
6035,South Pacific Regional,Others
6050,South Pacific Regional,Others
6062,South Pacific Regional,Others
6063,South Pacific Regional,Others
6083,South Pacific Regional,Others
6432,South Pacific Regional,Others
6434,South Pacific Regional,Others
6440,South Pacific Regional,Others
6449,South Pacific Regional,Others
6476,South Pacific Regional,Others
6509,South Pacific Regional,Others
6510,South Pacific Regional,Others
6524,South Pacific Regional,Others
6525,South Pacific Regional,Others
6575,South Pacific Regional,Others
6579,South Pacific Regional,Others
6653,South Pacific Regional,Others
6813,South Pacific Regional,Others
7050,South Pacific Regional,Others
7113,South Pacific Regional,Others
7124,South Pacific Regional,Others
7128,South Pacific Regional,Others
7129,South Pacific Regional,Others
7163,South Pacific Regional,Others
1359,PNW District Wilsonville Event,Pacific Northwest
1425,PNW District Wilsonville Event,Pacific Northwest
1540,PNW District Wilsonville Event,Pacific Northwest
2374,PNW District Wilsonville Event,Pacific Northwest
2471,PNW District Wilsonville Event,Pacific Northwest
2521,PNW District Wilsonville Event,Pacific Northwest
2635,PNW District Wilsonville Event,Pacific Northwest
2990,PNW District Wilsonville Event,Pacific Northwest
3024,PNW District Wilsonville Event,Pacific Northwest
3636,PNW District Wilsonville Event,Pacific Northwest
3673,PNW District Wilsonville Event,Pacific Northwest
4043,PNW District Wilsonville Event,Pacific Northwest
4051,PNW District Wilsonville Event,Pacific Northwest
4057,PNW District Wilsonville Event,Pacific Northwest
4110,PNW District Wilsonville Event,Pacific Northwest
4127,PNW District Wilsonville Event,Pacific Northwest
4132,PNW District Wilsonville Event,Pacific Northwest
4309,PNW District Wilsonville Event,Pacific Northwest
4488,PNW District Wilsonville Event,Pacific Northwest
5085,PNW District Wilsonville Event,Pacific Northwest
5198,PNW District Wilsonville Event,Pacific Northwest
5295,PNW District Wilsonville Event,Pacific Northwest
568,PNW District Wilsonville Event,Pacific Northwest
5748,PNW District Wilsonville Event,Pacific Northwest
5977,PNW District Wilsonville Event,Pacific Northwest
6343,PNW District Wilsonville Event,Pacific Northwest
6442,PNW District Wilsonville Event,Pacific Northwest
6443,PNW District Wilsonville Event,Pacific Northwest
6445,PNW District Wilsonville Event,Pacific Northwest
6696,PNW District Wilsonville Event,Pacific Northwest
6845,PNW District Wilsonville Event,Pacific Northwest
7034,PNW District Wilsonville Event,Pacific Northwest
753,PNW District Wilsonville Event,Pacific Northwest
847,PNW District Wilsonville Event,Pacific Northwest
955,PNW District Wilsonville Event,Pacific Northwest
957,PNW District Wilsonville Event,Pacific Northwest
997,PNW District Wilsonville Event,Pacific Northwest
2905,Istanbul Regional,Others
3646,Istanbul Regional,Others
4191,Istanbul Regional,Others
5558,Istanbul Regional,Others
5655,Istanbul Regional,Others
5665,Istanbul Regional,Others
6014,Istanbul Regional,Others
6038,Istanbul Regional,Others
6064,Istanbul Regional,Others
6232,Istanbul Regional,Others
6303,Istanbul Regional,Others
6415,Istanbul Regional,Others
6429,Istanbul Regional,Others
6436,Istanbul Regional,Others
6697,Istanbul Regional,Others
6838,Istanbul Regional,Others
6985,Istanbul Regional,Others
6989,Istanbul Regional,Others
7010,Istanbul Regional,Others
7035,Istanbul Regional,Others
7070,Istanbul Regional,Others
7071,Istanbul Regional,Others
7086,Istanbul Regional,Others
7108,Istanbul Regional,Others
7140,Istanbul Regional,Others
7227,Istanbul Regional,Others
7228,Istanbul Regional,Others
7239,Istanbul Regional,Others
7290,Istanbul Regional,Others
7291,Istanbul Regional,Others
7292,Istanbul Regional,Others
7293,Istanbul Regional,Others
7294,Istanbul Regional,Others
7295,Istanbul Regional,Others
7296,Istanbul Regional,Others
7297,Istanbul Regional,Others
7298,Istanbul Regional,Others
1711,FIM District Gaylord Event,Michigan
1896,FIM District Gaylord Event,Michigan
2246,FIM District Gaylord Event,Michigan
226,FIM District Gaylord Event,Michigan
3537,FIM District Gaylord Event,Michigan
3618,FIM District Gaylord Event,Michigan
3767,FIM District Gaylord Event,Michigan
4237,FIM District Gaylord Event,Michigan
4376,FIM District Gaylord Event,Michigan
4398,FIM District Gaylord Event,Michigan
5086,FIM District Gaylord Event,Michigan
5114,FIM District Gaylord Event,Michigan
5175,FIM District Gaylord Event,Michigan
5183,FIM District Gaylord Event,Michigan
5234,FIM District Gaylord Event,Michigan
5314,FIM District Gaylord Event,Michigan
5509,FIM District Gaylord Event,Michigan
5525,FIM District Gaylord Event,Michigan
5534,FIM District Gaylord Event,Michigan
5560,FIM District Gaylord Event,Michigan
5603,FIM District Gaylord Event,Michigan
5660,FIM District Gaylord Event,Michigan
5709,FIM District Gaylord Event,Michigan
5714,FIM District Gaylord Event,Michigan
5878,FIM District Gaylord Event,Michigan
6005,FIM District Gaylord Event,Michigan
6020,FIM District Gaylord Event,Michigan
6074,FIM District Gaylord Event,Michigan
6087,FIM District Gaylord Event,Michigan
6545,FIM District Gaylord Event,Michigan
6556,FIM District Gaylord Event,Michigan
6561,FIM District Gaylord Event,Michigan
6573,FIM District Gaylord Event,Michigan
6582,FIM District Gaylord Event,Michigan
6649,FIM District Gaylord Event,Michigan
7084,FIM District Gaylord Event,Michigan
7171,FIM District Gaylord Event,Michigan
7172,FIM District Gaylord Event,Michigan
7244,FIM District Gaylord Event,Michigan
862,FIM District Gaylord Event,Michigan
1243,FIM District Kettering University Event #2,Michigan
1504,FIM District Kettering University Event #2,Michigan
1506,FIM District Kettering University Event #2,Michigan
1684,FIM District Kettering University Event #2,Michigan
217,FIM District Kettering University Event #2,Michigan
2604,FIM District Kettering University Event #2,Michigan
2619,FIM District Kettering University Event #2,Michigan
314,FIM District Kettering University Event #2,Michigan
3234,FIM District Kettering University Event #2,Michigan
3534,FIM District Kettering University Event #2,Michigan
3667,FIM District Kettering University Event #2,Michigan
3707,FIM District Kettering University Event #2,Michigan
4003,FIM District Kettering University Event #2,Michigan
4380,FIM District Kettering University Event #2,Michigan
469,FIM District Kettering University Event #2,Michigan
494,FIM District Kettering University Event #2,Michigan
4998,FIM District Kettering University Event #2,Michigan
5046,FIM District Kettering University Event #2,Michigan
5084,FIM District Kettering University Event #2,Michigan
5201,FIM District Kettering University Event #2,Michigan
5235,FIM District Kettering University Event #2,Michigan
5238,FIM District Kettering University Event #2,Michigan
5533,FIM District Kettering University Event #2,Michigan
5712,FIM District Kettering University Event #2,Michigan
5713,FIM District Kettering University Event #2,Michigan
5774,FIM District Kettering University Event #2,Michigan
5926,FIM District Kettering University Event #2,Michigan
6066,FIM District Kettering University Event #2,Michigan
6073,FIM District Kettering University Event #2,Michigan
6085,FIM District Kettering University Event #2,Michigan
6193,FIM District Kettering University Event #2,Michigan
6531,FIM District Kettering University Event #2,Michigan
6548,FIM District Kettering University Event #2,Michigan
6597,FIM District Kettering University Event #2,Michigan
6631,FIM District Kettering University Event #2,Michigan
6635,FIM District Kettering University Event #2,Michigan
6954,FIM District Kettering University Event #2,Michigan
7101,FIM District Kettering University Event #2,Michigan
7144,FIM District Kettering University Event #2,Michigan
